Filename,Green pixels,Total pixels,Coverage
B235_F_EE_IMG_1122_220510_WB_A3_Feuilles.JPG,315496,4633600,0.06808874309392265
B235_F_EE_IMG_1122_220510_WB_A3_Tiges.JPG,7690,4633600,0.0016596167127071824
B235_F_EE_IMG_1122_220510_WB_A3_Vrilles.JPG,43824,4633600,0.009457872928176795
B235_G_EE_IMG_1123_220510_WB_A3_Feuilles.JPG,53510,4641280,0.011529147131825703
B235_G_EE_IMG_1123_220510_WB_A3_Tiges.JPG,1610,4641280,0.00034688706563706565
B235_G_EE_IMG_1123_220510_WB_A3_Vrilles.JPG,10628,4641280,0.00228988554881412
B241_A_EE_IMG_1260_220520_WB_A2_Feuilles.JPG,612756,4628480,0.13238817063053096
B241_A_EE_IMG_1260_220520_WB_A2_Fleurs.JPG,27433,4628480,0.005926999792588495
B241_A_EE_IMG_1260_220520_WB_A2_Tiges.JPG,17608,4628480,0.0038042726769911502
B241_A_EE_IMG_1260_220520_WB_A2_Vrilles.JPG,99559,4628480,0.021510085384402654
B241_B_EE_IMG_1261_220520_WB_A2_Feuilles.JPG,490640,4633600,0.10588743093922652
B241_B_EE_IMG_1261_220520_WB_A2_Fleurs.JPG,25509,4633600,0.005505222720994475
B241_B_EE_IMG_1261_220520_WB_A2_Tiges.JPG,50194,4633600,0.010832613950276243
B241_B_EE_IMG_1261_220520_WB_A2_Vrilles.JPG,97831,4633600,0.021113389157458563
B241_C_EE_IMG_1262_220520_WB_A2_Feuilles.JPG,613017,4631040,0.13237134639303483
B241_C_EE_IMG_1262_220520_WB_A2_Fleurs.JPG,30141,4631040,0.006508473258706468
B241_C_EE_IMG_1262_220520_WB_A2_Tiges.JPG,34583,4631040,0.0074676530541735765
B241_C_EE_IMG_1262_220520_WB_A2_Vrilles.JPG,104835,4631040,0.02263746372305141
B242_A_EE_IMG_1169_220518_WB_A3_Feuilles.JPG,362815,4631040,0.07834417323106689
B242_A_EE_IMG_1169_220518_WB_A3_Tiges.JPG,1406,4631040,0.00030360351022664457
B242_A_EE_IMG_1169_220518_WB_A3_Vrilles.JPG,42932,4631040,0.009270487838584853
B242_B_EE_IMG_1170_220518_WB_A3_Feuilles.JPG,409822,4631040,0.08849459300718629
B242_B_EE_IMG_1170_220518_WB_A3_Tiges.JPG,3636,4631040,0.0007851368159203981
B242_B_EE_IMG_1170_220518_WB_A3_Vrilles.JPG,84334,4631040,0.018210596323935877
B242_C_EE_IMG_1171_220518_WB_A3_Feuilles.JPG,335118,4628480,0.0724034672289823
B242_C_EE_IMG_1171_220518_WB_A3_Tiges.JPG,310359,4628480,0.06705419489767699
B242_C_EE_IMG_1171_220518_WB_A3_Vrilles.JPG,103545,4628480,0.022371275235066372
B242_D_EE_IMG_1172_220518_WB_A3_Feuilles.JPG,268037,4636160,0.05781444126173385
B242_D_EE_IMG_1172_220518_WB_A3_Tiges.JPG,84268,4636160,0.018176249309773605
B242_D_EE_IMG_1172_220518_WB_A3_Vrilles.JPG,84009,4636160,0.018120384110988406
B242_E_EE_IMG_1173_220518_WB_A3_Feuilles.JPG,405453,4625920,0.08764807865246264
B242_E_EE_IMG_1173_220518_WB_A3_Tiges.JPG,20587,4625920,0.0044503579828444936
B242_E_EE_IMG_1173_220518_WB_A3_Vrilles.JPG,52403,4625920,0.011328125
B242_F_EE_IMG_1174_220518_WB_A3_Feuilles.JPG,431678,4631040,0.09321405127142067
B242_F_EE_IMG_1174_220518_WB_A3_Tiges.JPG,19391,4631040,0.004187180417357656
B242_F_EE_IMG_1174_220518_WB_A3_Vrilles.JPG,57373,4631040,0.012388793877833057
B242_G_EE_IMG_1175_220518_WB_A3_Feuilles.JPG,332700,4636160,0.07176197542794037
B242_G_EE_IMG_1175_220518_WB_A3_Tiges.JPG,10910,4636160,0.002353240612921038
B242_G_EE_IMG_1175_220518_WB_A3_Vrilles.JPG,50833,4636160,0.010964461968525676
B242_H_EE_IMG_1176_220518_WB_A3_Feuilles.JPG,428033,4625920,0.09252926985334808
B242_H_EE_IMG_1176_220518_WB_A3_Fleurs.JPG,27002,4625920,0.005837109158826785
B242_H_EE_IMG_1176_220518_WB_A3_Tiges.JPG,20,4625920,4.323464305478694e-06
B242_H_EE_IMG_1176_220518_WB_A3_Vrilles.JPG,130824,4625920,0.028280644714997232
B242_I_EE_IMG_1177_220518_WB_A3_Feuilles.JPG,94136,4631040,0.020327183526810393
B242_I_EE_IMG_1177_220518_WB_A3_Fleurs.JPG,19631,4631040,0.00423900462962963
B242_I_EE_IMG_1177_220518_WB_A3_Tiges.JPG,72967,4631040,0.015756072070204533
B242_I_EE_IMG_1177_220518_WB_A3_Vrilles.JPG,9166,4631040,0.0019792530403537865
B242_J_EE_IMG_1178_220518_WB_A3_Feuilles.JPG,407819,4628480,0.08811078366980088
B242_J_EE_IMG_1178_220518_WB_A3_Fleurs.JPG,8885,4628480,0.001919636684181416
B242_J_EE_IMG_1178_220518_WB_A3_Tiges.JPG,18843,4628480,0.004071098935287611
B242_J_EE_IMG_1178_220518_WB_A3_Vrilles.JPG,67311,4628480,0.014542787264933629
B242_K_EE_IMG_1179_220518_WB_A3_Feuilles.JPG,423964,4633600,0.09149775552486188
B242_K_EE_IMG_1179_220518_WB_A3_Tiges.JPG,206,4633600,4.4457872928176796e-05
B242_K_EE_IMG_1179_220518_WB_A3_Vrilles.JPG,121074,4633600,0.026129575276243093
B242_L_EE_IMG_1180_220518_WB_A3_Feuilles.JPG,266831,4631040,0.0576179432697623
B242_L_EE_IMG_1180_220518_WB_A3_Fleurs.JPG,27103,4631040,0.005852465105030404
B242_L_EE_IMG_1180_220518_WB_A3_Tiges.JPG,50639,4631040,0.010934692855168602
B242_L_EE_IMG_1180_220518_WB_A3_Vrilles.JPG,57329,4631040,0.012379292772249861
B243_A_EE_IMG_1269_220520_WB_A2_Feuilles.JPG,509191,4638720,0.10976972095750552
B243_A_EE_IMG_1269_220520_WB_A2_Fleurs.JPG,43198,4638720,0.009312482753863136
B243_A_EE_IMG_1269_220520_WB_A2_Tiges.JPG,15828,4638720,0.003412148178807947
B243_A_EE_IMG_1269_220520_WB_A2_Vrilles.JPG,115471,4638720,0.02489285837472406
B243_B_EE_IMG_1270_220520_WB_A2_Feuilles.JPG,589500,4636160,0.12715264356709
B243_B_EE_IMG_1270_220520_WB_A2_Fleurs.JPG,52621,4636160,0.011350125966316953
B243_B_EE_IMG_1270_220520_WB_A2_Tiges.JPG,107433,4636160,0.02317284131695196
B243_B_EE_IMG_1270_220520_WB_A2_Vrilles.JPG,125853,4636160,0.02714595699889564
B243_C_EE_IMG_1271_220520_WB_A2_Feuilles.JPG,551310,4631040,0.11904669361525705
B243_C_EE_IMG_1271_220520_WB_A2_Fleurs.JPG,44595,4631040,0.009629586442786069
B243_C_EE_IMG_1271_220520_WB_A2_Tiges.JPG,69397,4631040,0.014985186912658927
B243_C_EE_IMG_1271_220520_WB_A2_Vrilles.JPG,125947,4631040,0.027196266929242676
B243_D_EE_IMG_1272_220520_WB_A2_Feuilles.JPG,409808,4623360,0.08863856589147287
B243_D_EE_IMG_1272_220520_WB_A2_Fleurs.JPG,24529,4623360,0.005305448851052049
B243_D_EE_IMG_1272_220520_WB_A2_Tiges.JPG,43872,4623360,0.009489202657807309
B243_D_EE_IMG_1272_220520_WB_A2_Vrilles.JPG,85782,4623360,0.01855403862126246
B244_A_EE_IMG_1221_220518_WB_A3_Feuilles.JPG,633212,4633600,0.1366565953038674
B244_A_EE_IMG_1221_220518_WB_A3_Tiges.JPG,2578,4633600,0.0005563708563535912
B244_A_EE_IMG_1221_220518_WB_A3_Vrilles.JPG,87701,4633600,0.018927184046961327
B244_B_EE_IMG_1222_220518_WB_A3_Feuilles.JPG,648173,4636160,0.1398081602015461
B244_B_EE_IMG_1222_220518_WB_A3_Fleurs.JPG,17998,4636160,0.003882092076200994
B244_B_EE_IMG_1222_220518_WB_A3_Tiges.JPG,56641,4636160,0.012217222874102705
B244_B_EE_IMG_1222_220518_WB_A3_Vrilles.JPG,113135,4636160,0.024402738473219217
B244_C_EE_IMG_1223_220518_WB_A3_Feuilles.JPG,425027,4631040,0.0917778727888336
B244_C_EE_IMG_1223_220518_WB_A3_Fleurs.JPG,6349,4631040,0.001370966348811498
B244_C_EE_IMG_1223_220518_WB_A3_Tiges.JPG,15970,4631040,0.0034484694582642343
B244_C_EE_IMG_1223_220518_WB_A3_Vrilles.JPG,55266,4631040,0.01193382048092869
B244_D_EE_IMG_1224_220518_WB_A3_Feuilles.JPG,657610,4620800,0.14231518351800554
B244_D_EE_IMG_1224_220518_WB_A3_Fleurs.JPG,14179,4620800,0.003068516274238227
B244_D_EE_IMG_1224_220518_WB_A3_Tiges.JPG,25891,4620800,0.005603142313019391
B244_D_EE_IMG_1224_220518_WB_A3_Vrilles.JPG,97821,4620800,0.021169710872576176
B244_E_EE_IMG_1225_220518_WB_A3_Feuilles.JPG,743957,4664320,0.15949956263721185
B244_E_EE_IMG_1225_220518_WB_A3_Fleurs.JPG,47259,4664320,0.01013202353183315
B244_E_EE_IMG_1225_220518_WB_A3_Tiges.JPG,46405,4664320,0.009948931462678376
B244_E_EE_IMG_1225_220518_WB_A3_Vrilles.JPG,180636,4664320,0.038727188529088914
B245_A_EE_IMG_1297_220523_WB_A2_Feuilles.JPG,477667,4648960,0.10274706601046256
B245_A_EE_IMG_1297_220523_WB_A2_Vrilles.JPG,89607,4648960,0.01927463346640969
B245_B_EE_IMG_1298_220523_WB_A2_Feuilles.JPG,443013,4631040,0.09566166563018243
B245_B_EE_IMG_1298_220523_WB_A2_Fleurs.JPG,46422,4631040,0.010024098258706468
B245_B_EE_IMG_1298_220523_WB_A2_Tiges.JPG,49155,4631040,0.010614246475953566
B245_B_EE_IMG_1298_220523_WB_A2_Vrilles.JPG,93019,4631040,0.020085985005527916
B245_C_EE_IMG_1299_220523_WB_A2_Feuilles.JPG,421702,4638720,0.09090913010485652
B245_C_EE_IMG_1299_220523_WB_A2_Fleurs.JPG,24862,4638720,0.005359668184326711
B245_C_EE_IMG_1299_220523_WB_A2_Tiges.JPG,36395,4638720,0.0078459143901766
B245_C_EE_IMG_1299_220523_WB_A2_Vrilles.JPG,58845,4638720,0.012685611548013245
B245_D_EE_IMG_1300_220523_WB_A2_Feuilles.JPG,462931,4631040,0.09996264338032063
B245_D_EE_IMG_1300_220523_WB_A2_Tiges.JPG,54903,4631040,0.01185543635986733
B245_D_EE_IMG_1300_220523_WB_A2_Vrilles.JPG,102372,4631040,0.02210561774461028
B245_D_EE_IMG_1300_220523_WB_A_Fleurs.JPG,31712,4631040,0.006847705914870094
B245_E_EE_IMG_1301_220523_WB_A2_Feuilles.JPG,504513,4628480,0.10900187534568584
B245_E_EE_IMG_1301_220523_WB_A2_Fleurs.JPG,44047,4628480,0.009516515141039824
B245_E_EE_IMG_1301_220523_WB_A2_Tiges.JPG,52985,4628480,0.011447602668694691
B245_E_EE_IMG_1301_220523_WB_A2_Vrilles.JPG,88148,4628480,0.01904469717920354
B245_F_EE_IMG_1302_220523_WB_A2_Feuilles.JPG,459143,4636160,0.0990351929182772
B245_F_EE_IMG_1302_220523_WB_A2_Fleurs.JPG,29731,4636160,0.006412850289895086
B245_F_EE_IMG_1302_220523_WB_A2_Tiges.JPG,28478,4636160,0.006142583517393705
B245_F_EE_IMG_1302_220523_WB_A2_Vrilles.JPG,70907,4636160,0.015294338418001104
B245_G_EE_IMG_1303_220523_WB_A2_Feuilles.JPG,507364,4636160,0.10943625759249034
B245_G_EE_IMG_1303_220523_WB_A2_Fleurs.JPG,23692,4636160,0.005110263666482606
B245_G_EE_IMG_1303_220523_WB_A2_Tiges.JPG,51528,4636160,0.011114370513528437
B245_G_EE_IMG_1303_220523_WB_A2_Vrilles.JPG,80094,4636160,0.01727593525676422
T111_EE_IMG_0962_220419_WB_A4_Feuilles.JPG,205210,4631040,0.04431186083471531
T111_EE_IMG_0962_220419_WB_A4_Vrilles.JPG,39300,4631040,0.008486214759535655
T112_2_IMG_1083_220509_WB_A3_Feuilles.JPG,110775,4636160,0.023893696507454446
T112_2_IMG_1083_220509_WB_A3_Tiges.JPG,523,4636160,0.00011280887631143015
T112_2_IMG_1083_220509_WB_A3_Vrilles.JPG,17982,4636160,0.0038786409442297075
T112_EE_IMG_0978_220427_WB_A4 _Feuilles.JPG,99842,4631040,0.02155930417357656
T112_EE_IMG_0978_220427_WB_A4 _Tiges.JPG,6338,4631040,0.0013685910724156993
T112_EE_IMG_0978_220427_WB_A4 _Vrilles.JPG,14449,4631040,0.0031200335129906026
T113_2_EE_IMG_1125_220511_WB_A3_Feuilles.JPG,142977,4638720,0.030822511382450332
T113_2_EE_IMG_1125_220511_WB_A3_Tiges.JPG,140482,4638720,0.030284647488962473
T113_2_EE_IMG_1125_220511_WB_A3_Vrilles.JPG,140482,4638720,0.030284647488962473
T113_EE_IMG_1038 _220504_WB_A4 _Feuilles.JPG,137298,4633600,0.02963095649171271
T113_EE_IMG_1038 _220504_WB_A4 _Tiges.JPG,2071,4633600,0.0004469526933701657
T113_EE_IMG_1038 _220504_WB_A4 _Vrilles.JPG,8471,4633600,0.0018281681629834254
T114_2_EE_IMG_1124_220511_WB_A3_Feuilles.JPG,121627,4654080,0.026133414122662266
T114_2_EE_IMG_1124_220511_WB_A3_Tiges.JPG,11438,4654080,0.002457628575357536
T114_2_EE_IMG_1124_220511_WB_A3_Vrilles.JPG,29139,4654080,0.006260958127062706
T114_2_IMG_1084_220509_WB_A3_Feuilles.JPG,92507,4633600,0.019964390538674034
T114_2_IMG_1084_220509_WB_A3_Tiges.JPG,7506,4633600,0.0016199067679558011
T114_2_IMG_1084_220509_WB_A3_Vrilles.JPG,18050,4633600,0.0038954592541436462
T114_EE_IMG_0982_220429_WB_A4 _Feuilles.JPG,283738,4633600,0.061234892955801104
T114_EE_IMG_0982_220429_WB_A4 _Tiges.JPG,39848,4633600,0.008599792817679558
T114_EE_IMG_0982_220429_WB_A4 _Vrilles.JPG,35303,4633600,0.007618914019337016
T115_IMG_1112_220510_WB_A3_Feuilles.JPG,67549,4638720,0.014561991238962473
T115_IMG_1112_220510_WB_A3_Tiges.JPG,5222,4638720,0.0011257415838852097
T115_IMG_1112_220510_WB_A3_Vrilles.JPG,12417,4638720,0.0026768160182119205
T116_EE_IMG_0985_220429_WB_A4 _Feuilles.JPG,56784,4633600,0.012254834254143646
T116_EE_IMG_0985_220429_WB_A4 _Tiges.JPG,5183,4633600,0.0011185687154696134
T116_EE_IMG_0985_220429_WB_A4_Vrilles.JPG,4169,4633600,0.0008997323895027624
T121_EE_IMG_0988_220502_WB_A3 _Feuilles.JPG,290454,4625920,0.06278837506917542
T121_EE_IMG_0988_220502_WB_A3 _Tiges.JPG,17150,4625920,0.00370737064194798
T121_EE_IMG_0988_220502_WB_A3 _Vrilles.JPG,41363,4625920,0.00894157270337576
T122_EE_IMG_0987_220502_WB_A3 _Feuilles.JPG,248506,4623360,0.05375008651716501
T122_EE_IMG_0987_220502_WB_A3 _Tiges.JPG,4089,4623360,0.000884421719269103
T122_EE_IMG_0987_220502_WB_A3 _Vrilles.JPG,13957,4623360,0.0030188001799557034
T123_2_EE_IMG_1273_220523_WB_A2_Feuilles.JPG,121184,4633600,0.026153314917127073
T123_2_EE_IMG_1273_220523_WB_A2_Tiges.JPG,20732,4633600,0.0044742748618784535
T123_2_EE_IMG_1273_220523_WB_A2_Vrilles.JPG,31392,4633600,0.006774861878453039
T123_EE_IMG_1085_220509_WB_A3_Feuilles.JPG,217821,4648960,0.046853704914647576
T123_EE_IMG_1085_220509_WB_A3_Tiges.JPG,5670,4648960,0.0012196276156387666
T123_EE_IMG_1085_220509_WB_A3_Vrilles.JPG,24484,4648960,0.005266554240088105
T124_EE_IMG_0990_220502_WB_A3 _Feuilles.JPG,204372,4623360,0.04420421511627907
T124_EE_IMG_0990_220502_WB_A3 _Tiges.JPG,7392,4623360,0.0015988372093023256
T124_EE_IMG_0990_220502_WB_A3 _Vrilles.JPG,31593,4623360,0.006833341985049834
T125_EE_IMG_0986_220502_WB_A3 _Feuilles.JPG,279417,4646400,0.06013623450413223
T125_EE_IMG_0986_220502_WB_A3 _Tiges.JPG,15406,4646400,0.003315685261707989
T125_EE_IMG_0986_220502_WB_A3 _Vrilles.JPG,51444,4646400,0.011071797520661158
T131_EE_IMG_1165_220516_WB_A3_Feuilles.JPG,305454,4638720,0.06584876862582781
T131_EE_IMG_1165_220516_WB_A3_Tiges.JPG,22460,4638720,0.004841852924944812
T131_EE_IMG_1165_220516_WB_A3_Vrilles.JPG,59302,4638720,0.012784130104856512
T132_A_EE_IMG_1115_220510_WB_A3_Feuilles.JPG,431785,4638720,0.09308279008002207
T132_A_EE_IMG_1115_220510_WB_A3_Tiges.JPG,246,4638720,5.3031870860927155e-05
T132_A_EE_IMG_1115_220510_WB_A3_Vrilles.JPG,88927,4638720,0.019170590162803532
T132_B_EE_IMG_1116_220510_WB_A3_Feuilles.JPG,150170,4633600,0.032408926104972376
T132_B_EE_IMG_1116_220510_WB_A3_Tiges.JPG,35546,4633600,0.007671357044198895
T132_B_EE_IMG_1116_220510_WB_A3_Vrilles.JPG,37257,4633600,0.008040616367403315
T133_2_EE_IMG_1344_220525_WB_A3_Feuilles.JPG,337645,4646400,0.07266808712121212
T133_2_EE_IMG_1344_220525_WB_A3_Tiges.JPG,19908,4646400,0.004284607438016529
T133_2_EE_IMG_1344_220525_WB_A3_Vrilles.JPG,48586,4646400,0.010456697658402203
T133_EE_IMG_1161_220516_WB_A3_Feuilles.JPG,552333,4623360,0.1194657132475083
T133_EE_IMG_1161_220516_WB_A3_Tiges.JPG,10932,4623360,0.0023645141196013287
T133_EE_IMG_1161_220516_WB_A3_Vrilles.JPG,90994,4623360,0.019681357281284607
T134_E_EE_IMG_1128_220511_WB_A3_Feuilles.JPG,235520,4638720,0.05077262693156733
T134_E_EE_IMG_1128_220511_WB_A3_Tiges.JPG,3106,4638720,0.0006695812637969095
T134_E_EE_IMG_1128_220511_WB_A3_Vrilles.JPG,40682,4638720,0.008770091749448124
T134_F_EE_IMG_1129_220511_WB_A3_Feuilles.JPG,159764,4631040,0.034498514372581536
T134_F_EE_IMG_1129_220511_WB_A3_Tiges.JPG,26751,4631040,0.005776456260364843
T134_F_EE_IMG_1129_220511_WB_A3_Vrilles.JPG,54014,4631040,0.011663470840243228
T135_A_EE_IMG_1126_220511_WB_A3_Feuilles.JPG,343030,4643840,0.0738677473814774
T135_A_EE_IMG_1126_220511_WB_A3_Tiges.JPG,2011,4643840,0.00043304678886438807
T135_A_EE_IMG_1126_220511_WB_A3_Vrilles.JPG,55680,4643840,0.011990077177508269
T135_B_EE_IMG_1127_220511_WB_A3_Feuilles.JPG,260572,4631040,0.05626641100055279
T135_B_EE_IMG_1127_220511_WB_A3_Tiges.JPG,44007,4631040,0.009502617122719735
T135_B_EE_IMG_1127_220511_WB_A3_Vrilles.JPG,75807,4631040,0.016369325248756218
T141_A_EE_IMG_1378_220530_WB_A2_Feuilles.JPG,560095,4692480,0.11936012513638844
T141_A_EE_IMG_1378_220530_WB_A2_Vrilles.JPG,117707,4692480,0.02508417723677032
T141_B_EE_IMG_1379_220530_WB_A2_Feuilles.JPG,642655,4628480,0.13884795872511063
T141_B_EE_IMG_1379_220530_WB_A2_Vrilles.JPG,168453,4628480,0.03639488557798672
T141_C_EE_IMG_1380_220530_WB_A2_Feuilles.JPG,310020,4623360,0.06705512873754153
T141_C_EE_IMG_1380_220530_WB_A2_Fleurs.JPG,47686,4623360,0.010314143826135104
T141_C_EE_IMG_1380_220530_WB_A2_Tiges.JPG,108849,4623360,0.02354326723421927
T141_C_EE_IMG_1380_220530_WB_A2_Vrilles.JPG,53636,4623360,0.01160108665559247
T142_A_EE_IMG_1381_220530_WB_A2_Feuilles.JPG,330664,4633600,0.07136222375690608
T142_A_EE_IMG_1381_220530_WB_A2_Fleurs.JPG,21330,4633600,0.004603332182320442
T142_A_EE_IMG_1381_220530_WB_A2_Tiges.JPG,17582,4633600,0.003794457872928177
T142_A_EE_IMG_1381_220530_WB_A2_Vrilles.JPG,68889,4633600,0.01486727382596685
T142_B_EE_IMG_1382_220530_WB_A2_Feuilles.JPG,39118,4641280,0.008428278405956977
T142_B_EE_IMG_1382_220530_WB_A2_Fleurs.JPG,36074,4641280,0.007772424848317705
T142_B_EE_IMG_1382_220530_WB_A2_Vrilles.JPG,35225,4641280,0.007589501172090458
T143_A_EE_IMG_1367_220527_WB_A2_Feuilles.JPG,478988,4636160,0.10331567504141359
T143_A_EE_IMG_1367_220527_WB_A2_Vrilles.JPG,66480,4636160,0.014339453340695748
T143_B_EE_IMG_1369_220527_WB_A2_Feuilles.JPG,635859,4646400,0.13684981921487605
T143_B_EE_IMG_1369_220527_WB_A2_Fleurs.JPG,30898,4646400,0.006649879476584022
T143_B_EE_IMG_1369_220527_WB_A2_TigesVrilles.JPG,179589,4646400,0.03865121384297521
T143_C_EE_IMG_1370_220527_WB_A2_Feuilles.JPG,316215,4641280,0.06813098972697187
T143_C_EE_IMG_1370_220527_WB_A2_Fleurs.JPG,29745,4641280,0.006408792402095974
T143_C_EE_IMG_1370_220527_WB_A2_Tiges.JPG,106702,4641280,0.022989778681742967
T143_C_EE_IMG_1370_220527_WB_A2_Vrilles.JPG,46121,4641280,0.009937129412575841
T144_A_EE_IMG_1374_220527_WB_A2_Feuilles.JPG,450311,4643840,0.09696953383406835
T144_A_EE_IMG_1374_220527_WB_A2_Vrilles.JPG,64648,4643840,0.013921237596471885
T144_B_EE_IMG_1375_220527_WB_A2_Feuilles.JPG,367515,4623360,0.07949088974252491
T144_B_EE_IMG_1375_220527_WB_A2_Fleurs.JPG,21873,4623360,0.004730974875415283
T144_B_EE_IMG_1375_220527_WB_A2_Tiges.JPG,47091,4623360,0.01018544954318937
T144_B_EE_IMG_1375_220527_WB_A2_Vrilles.JPG,59469,4623360,0.012862723214285714
T145_A_EE_IMG_1371_220527_WB_A2_Feuilles.JPG,491018,4631040,0.10602758775566612
T145_A_EE_IMG_1371_220527_WB_A2_Vrilles.JPG,84355,4631040,0.018215130942509674
T145_B_EE_IMG_1373_220527_WB_A2_Feuilles.JPG,374465,4636160,0.08077050835173936
T145_B_EE_IMG_1373_220527_WB_A2_Fleurs.JPG,29587,4636160,0.006381790102153506
T145_B_EE_IMG_1373_220527_WB_A2_Tiges.JPG,62442,4636160,0.013468473909442297
T145_B_EE_IMG_1373_220527_WB_A2_Vrilles.JPG,104204,4636160,0.022476359745996686
T211_2_IMG_1110__220510_WB_A3 _Feuilles.JPG,98804,4633600,0.021323377071823205
T211_2_IMG_1110__220510_WB_A3 _Tiges.JPG,4208,4633600,0.0009081491712707182
T211_2_IMG_1110__220510_WB_A3 _Vrilles.JPG,26326,4633600,0.005681543508287293
T211_EE_IMG_0984_220429_WB_A4 _Feuilles.JPG,196950,4636160,0.04248127760905577
T211_EE_IMG_0984_220429_WB_A4 _Tiges.JPG,11431,4636160,0.0024656180977360572
T211_EE_IMG_0984_220429_WB_A4 _Vrilles.JPG,13168,4636160,0.002840281612368857
T212_EE_IMG_0977_220427_WB_A4 _Feuilles.JPG,256869,4631040,0.0554668065920398
T212_EE_IMG_0977_220427_WB_A4 _Tiges.JPG,14704,4631040,0.0031750967385295744
T212_EE_IMG_0977_220427_WB_A4 _Vrilles.JPG,24937,4631040,0.005384751589275843
T213_EE_IMG_0975_220425_WB_A3_Feuilles.JPG,14178,651840,0.021750736377025036
T213_EE_IMG_0975_220425_WB_A3_Tiges.JPG,56,651840,8.59106529209622e-05
T213_EE_IMG_0975_220425_WB_A3_Vrilles.JPG,1661,651840,0.0025481713303878253
T214_EE_IMG_0981_220429_WB_A4 _Feuilles.JPG,266022,4636160,0.05737981432909994
T214_EE_IMG_0981_220429_WB_A4 _Tiges.JPG,19567,4636160,0.004220518705135285
T214_EE_IMG_0981_220429_WB_A4 _Vrilles.JPG,47493,4636160,0.010244038169519602
T215_2_IMG_1111__220510_WB_A3 _Feuilles.JPG,87535,4641280,0.018860098938223938
T215_2_IMG_1111__220510_WB_A3 _Tiges.JPG,4169,4641280,0.0008982435879757308
T215_2_IMG_1111__220510_WB_A3 _Vrilles.JPG,17138,4641280,0.0036925158576944293
T215_EE_IMG_1039_220504_WB_A4 _Feuilles.JPG,288595,4638720,0.06221436085816777
T215_EE_IMG_1039_220504_WB_A4 _Tiges.JPG,1853,4638720,0.00039946364514348786
T215_EE_IMG_1039_220504_WB_A4 _Vrilles.JPG,18189,4638720,0.0039211247930463575
T216_EE_IMG_0980_220428_WB_A4 _Feuilles.JPG,238636,4641280,0.05141598869277441
T216_EE_IMG_0980_220428_WB_A4_Tiges.JPG,10068,4641280,0.00216922917815775
T216_EE_IMG_0980_220428_WB_A4_Vrilles.JPG,16576,4641280,0.0035714285714285713
T221_A_EE_IMG_1113_220510_WB_A3_Feuilles.JPG,482694,4636160,0.10411504348426284
T221_A_EE_IMG_1113_220510_WB_A3_Tiges.JPG,7557,4636160,0.0016300127691882937
T221_A_EE_IMG_1113_220510_WB_A3_Vrilles.JPG,47732,4636160,0.010295589453340696
T221_B_EE_IMG_1114_220510_WB_A3_Feuilles.JPG,119465,4638720,0.025753871757726268
T221_B_EE_IMG_1114_220510_WB_A3_Tiges.JPG,4815,4638720,0.0010380018625827814
T221_B_EE_IMG_1114_220510_WB_A3_Vrilles.JPG,4849,4638720,0.0010453314707505519
T222_EE_IMG_0992_220502_WB_A3 _Feuilles.JPG,230334,4620800,0.049847212603878116
T222_EE_IMG_0992_220502_WB_A3 _Tiges.JPG,21453,4620800,0.004642702562326869
T222_EE_IMG_0992_220502_WB_A3 _Vrilles.JPG,42387,4620800,0.00917308691135734
T223_EE_IMG_0991_220502_WB_A3 _Feuilles.JPG,194179,4628480,0.04195308178926991
T223_EE_IMG_0991_220502_WB_A3 _Tiges.JPG,7549,4628480,0.0016309890071902655
T223_EE_IMG_0991_220502_WB_A3 _Vrilles.JPG,26020,4628480,0.005621715984513274
T224_EE_IMG_0989_220502_WB_A3 _Feuilles.JPG,241023,4623360,0.05213156665282392
T224_EE_IMG_0989_220502_WB_A3 _Tiges.JPG,9628,4623360,0.002082468161683278
T224_EE_IMG_0989_220502_WB_A3 _Vrilles.JPG,31241,4623360,0.006757206879844962
T225_EE_IMG_1037_220504_WB_A3_Feuilles.JPG,310506,4631040,0.06704887023217247
T225_EE_IMG_1037_220504_WB_A3_Tiges.JPG,7498,4631040,0.001619074765063571
T225_EE_IMG_1037_220504_WB_A3_Vrilles.JPG,15329,4631040,0.0033100556246545053
T231_2_EE_IMG_1383_220530_WB_A2_Feuilles.JPG,206683,4638720,0.04455604132174393
T231_2_EE_IMG_1383_220530_WB_A2_Tiges.JPG,20718,4638720,0.004466318294701987
T231_2_EE_IMG_1383_220530_WB_A2_Vrilles.JPG,42619,4638720,0.009187663838300221
T231_EE_IMG_1168_220516_WB_A3_Feuilles.JPG,239758,4628480,0.05180059112278761
T231_EE_IMG_1168_220516_WB_A3_Tiges.JPG,22078,4628480,0.004770032494469027
T231_EE_IMG_1168_220516_WB_A3_Vrilles.JPG,36924,4628480,0.007977564988938052
T232_2_EE_IMG_1405_220602_WB_A2_Feuilles.JPG,104703,4638720,0.022571528352649008
T232_2_EE_IMG_1405_220602_WB_A2_Tiges.JPG,13850,4638720,0.002985737444812362
T232_2_EE_IMG_1405_220602_WB_A2_Vrilles.JPG,24607,4638720,0.005304696123068432
T232_A_EE_IMG_1162_220516_WB_A3_Feuilles.JPG,847591,4638720,0.18272087989790287
T232_A_EE_IMG_1162_220516_WB_A3_Tiges.JPG,578,4638720,0.00012460333885209714
